ID;Cliente;RAMA_ACTIVIDAD;DESCRIPCION_RAMA;Efectivo_y_Equiv;ACTIVOS_CORRIENTES;Otros_Act_Corr;Otros_Act_No_Corr;ACTIVOS_NO_CORRIENTES;ACTIVO;Credito_Mutuo;Oblig_emit_por_corr;Arrend_Financiero_CxP;Imp_Renta_CxP;PASIVOS_CORRIENTES;Credito_Mutuo_No_corr;Oblig_emit_porc_No_corr;Arrend_Financiero_CxP_No_Corr;Pas_Imp_Renta_Dif_No_Corr;PASIVOS_NO_CORRIENTES;PASIVO;Capital;Futuras_capitalizaciones;PATRIMONIO;PART_TRABAJADORES;IMPUESTO_CAUSADO;Ganancias_Act_Disc;INGRESOS;G_Perdidas_Act_Disc;COSTOS;GASTOS;CxC_DxC_Corr;Otros_Act_Fin_Corr;Arren_Fin_CxC;Imp_bruto_const;Activos_x_Imp_corr;Inventarios;Act_No_Corr_Venta;Act_Biologicos_corr;Pagos_anticipos;Propiedad_Planta_Equ;Act_Intang;Prop_Inversion;Act_Biologicos_No_Corr;Act_Para_Rec_Minerales;Inversiones_No_Corr;CxC_DxC_No_Corr;Otros_Act_Fin_No_Corr;Arren_Fin_CxC_No_Corr;Act_Imp_Diferido;CxP_DxP_Corr;Obli_inst_fin_corr;Otros_Pas_fin_Corr;Benf_Emp_Corr;Prov_Corr;Pas_Ing_Dif_Corr;Otros_Pas_Corr;CxP_DxP_No_Corr;Int_Financieras_No_Corr;Otros_Pas_Fin_No_Corr;Benf_Emp_No_Corr;Prov_No_Corr;Pas_Ing_Dif_No_Corr;Otros_Pas_No_Corr;Cap_Sus_No_Pagado;Reservas;Res_Acum;Otros_Res_Int_Acum;Ing_Act_Ord;Otros_Ing;Ing_Finc;VAL_ING;Costo_de_Venta;C_Gastos_Benf_Empl;C_Gastos_Dep;C_Gastos_Amort;C_Perdidas_deterioro;C_Gasto_Provis;C_Perdida_Venta_Act;C_Otros_Gastos;VAL_COSTOS;G_Costo_de_Venta;G_Gastos_Benf_Empl;G_Gastos_Dep;G_Gastos_Amort;G_Perdidas_deterioro;G_Gasto_Provis;G_Perdida_Venta_Act;G_Otros_Gastos;G_Gastos_Financieros;VAL_GASTOS;T_COMPRAS_IMPORT;COSTO_NOMINA;GASTO_NOMINA;VAL_ACT_CORRIENTE;VAL_ACT_NO_CORR;VAL_PAS_CORR;VAL_PAS_NO_CORR;VAL_PATRIMONIO
1702;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;171105,52;435988,74;0;2540,5;16940,21;452928,95;0;0;0;0;373844,45;0;0;0;0;26265,92;400110,37;40000;0;52818,58;91,52;0;0;0;0;0;0;123075,52;0;0;0;10677,21;130581,83;0;0;548,66;0;14399,71;0;0;0;0;0;0;0;0;362634,14;0;0;9956,1;0;1254,21;0;10000,19;0;0;2285,12;0;0;13980,61;0;2924,5;9894,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,63797880709171E-012;0;0;0
1703;No;H;TRANSPORTE Y ALMACENAMIENTO.;22463,34;79443,06;0;0;43994,22;123437,28;0;0;0;19588,55;19874,56;0;0;0;0;0;19874,56;800;0;103562,72;0;0;0;0;0;0;0;55470,3;0;0;0;610,98;0;0;0;898,44;43994,22;0;0;0;0;0;0;0;0;0;286,01;0;0;0;0;0;0;0;0;0;0;0;0;0;-600;400;102962,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,27595761418343E-012;3,63797880709171E-012;0;0
1704;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;5374,13;26936,96;0;0;0;26936,96;0;0;0;0;799,93;0;0;0;0;5020,86;5820,79;400;24495,69;21116,17;0;0;0;0;0;0;0;3708,85;0;0;0;17853,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;704,9;0;0;95,03;0;0;0;5020,86;0;0;0;0;0;0;0;749,8;-4529,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1705;No;L;ACTIVIDADES INMOBILIARIAS.;1216,63;19427,35;0;0;887934,31;907361,66;0;0;0;0;29117,87;0;0;0;0;255987,03;285104,9;120000;541114,76;622256,76;795,03;0;0;0;0;0;0;14689,86;0;0;0;3520,86;0;0;0;0;887934,31;0;0;0;0;0;0;0;0;0;17521,6;2031,58;0;9308,29;0;0;256,4;255987,03;0;0;0;0;0;0;0;1759,92;-40617,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,63797880709171E-012;1,16415321826935E-010;0;-2,91038304567337E-011;0
1706;No;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;1718394,66;4427309,09;995224,29;0;22899374,3;27326683,4;0;0;0;567324,85;2734891,49;0;0;0;0;130617,92;2865509,41;5000000;0;24461174;531693,12;0;0;0;0;0;0;709197,12;1000000;0;0;51,38;0;0;0;4441,64;19957168,18;0;0;0;0;1534056;0;1402528,15;0;5622;18885,62;0;0;589083,58;0;973,1;1558624,34;0;0;0;130617,92;0;0;0;0;15998164,5;1966065,85;1496943,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0299999974668026;0;0;0
1707;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;7869,73;764859,62;7865,41;0;49231,22;814090,84;0;0;0;0;213058,84;0;0;0;0;262542,61;475601,45;1000;0;338489,39;10975,13;0;0;0;0;0;0;711842,49;0;0;0;37281,99;0;0;0;0;5427,19;0;0;0;0;0;0;0;0;43804,03;159935,9;0;0;42622,87;0;0;10500,07;0;0;0;262542,61;0;0;0;0;500;355142;-18152,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,91038304567337E-011;0;-1,74622982740402E-010
1708;No;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;169242,33;8298594,79;0;0;1058628,38;9357223,17;0;0;0;85027,91;3841386,57;0;0;0;5331,34;534560,15;4375946,72;80000;0;4981276,45;164814,42;0;0;0;0;0;0;7901099,22;0;0;0;0;223161,95;0;0;5091,29;1009771,39;33500,33;0;0;0;0;0;0;0;15356,66;3389204,08;0;0;367154,58;0;0;0;45017,78;0;0;448878,15;0;0;35332,88;0;40000;4831588,1;29688,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,3283064365387E-010;-4,65661287307739E-010;0;0
1709;No;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;12836,68;368411,49;0;560;69258,26;437669,75;0;0;0;5574,54;170283,16;0;0;0;0;0;170283,16;210000;23500;267386,59;1920,89;0;0;0;0;0;0;342901,67;0;0;0;9173,14;3500;0;0;0;68698,26;0;0;0;0;0;0;0;0;0;134111,4;0;0;26138,94;0;0;4458,28;0;0;0;0;0;0;0;0;2085,8;25934,47;5866,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,91038304567337E-011;0;5,82076609134674E-011
1710;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;3089,99;161026,21;204,43;0;101866,77;262892,98;0;0;0;0;118240,45;0;0;0;0;72365,93;190606,38;400;0;72286,6;768,64;0;0;0;0;0;0;87380,58;1579,08;0;0;35450,06;33182,01;0;0;140,06;100402,77;0;0;0;0;0;0;0;0;1464;31346,13;52332,45;0;17857,01;0;0;16704,86;46951,27;1822,51;0;23592,15;0;0;0;0;3206,81;61857,79;6822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,36557456851006E-011;0;0;0
1711;No;L;ACTIVIDADES INMOBILIARIAS.;301508,93;358149,87;0;0;3025905,53;3384055,4;0;0;0;10945,82;103896;0;0;0;0;677578,49;781474,49;1000;0;2602580,91;0;0;0;0;0;0;0;51921,26;0;0;0;4719,68;0;0;0;0;2535905,45;490000,08;0;0;0;0;0;0;0;0;92880,84;0;0;0;0;0;69,34;677578,49;0;0;0;0;0;0;0;500;2601080,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,65661287307739E-010;0;0;0
1712;No;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;35477,51;242267,48;0;833;25566;267833,48;0;0;0;0;235502,21;0;0;0;0;10319,48;245821,69;5000;0;22011,79;1535,48;0;0;0;0;0;0;83861,58;0;0;0;35808,59;4058,89;0;0;83060,91;9249,35;0;0;0;0;0;0;0;0;15483,65;210808,02;0;0;23569,53;0;0;1124,66;0;0;0;10319,48;0;0;0;0;1000;-29695,44;45707,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,91038304567337E-011;0;0;0;0
1713;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;608401,1;3205813,87;0;0;1196577,52;4402391,39;0;0;0;54656,25;2168954,22;0;0;0;0;366851,92;2535806,14;10000;0;1866585,25;75164,66;0;0;0;0;0;0;1134425,86;1392834,96;0;0;0;70151,95;0;0;0;1194003,32;0;0;0;0;0;0;0;0;2574,2;1570675,53;162956,62;0;170665,82;0;210000;0;345863,81;0;0;20988,11;0;0;0;0;36470,29;1811094,19;9020,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,65661287307739E-010;0;4,65661287307739E-010;0;-2,3283064365387E-010
1714;No;F;CONSTRUCCIÓN.;10421,57;160681,21;0;225;2148190,68;2308871,89;0;0;0;0;36037,57;0;0;0;0;2229510,12;2265547,69;30000;0;43324,2;2686,08;0;0;0;0;0;0;118345,24;0;0;0;31914,4;0;0;0;0;-4,54747350886464E-013;0;0;0;0;404145,54;1682761,98;0;0;61058,16;32748,44;0;0;2946,52;0;0;342,61;2229510,12;0;0;0;0;0;0;0;1098,35;12645,97;-420,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,65661287307739E-010;0;0;0
1715;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;17688,68;4928683,25;0;2000;1313089,15;6241772,4;1160079,12;0;0;187053,79;3000703,61;0;0;0;0;963965,58;3964669,19;921664;0;2277103,21;62510,87;0;0;0;0;0;0;932133,52;0;0;0;222213,08;3737943,64;0;0;18704,33;1125456;0;0;0;0;0;0;0;0;185633,15;1128672,81;0;0;88932,94;0;12188,7;423776,25;0;0;0;114592,97;57902,32;0;791470,29;0;184332,8;1165785,64;5320,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,65661287307739E-010;0;0
1716;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;4717,16;32507,62;0;0;14647,8;47155,42;0;0;0;0;544267,1;0;0;0;0;8517,5;552784,6;2000;0;-505629,18;1150,01;0;0;0;0;0;0;26569,43;0;0;0;1221,03;0;0;0;0;13788,67;0;0;0;0;0;0;0;0;859,13;436422,4;0;0;15101,65;0;92743,05;0;0;0;0;8517,5;0;0;0;0;5946,51;-561720,9;48145,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,18367562815547E-011;0;0;1,16415321826935E-010
1717;No;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;474774,19;4300059,75;0;0;11801763;16101822,7;122025,89;312931,46;0;333611,24;2997851,86;0;0;0;624,75;3306191,72;6304043,58;2500000;0;9797779,12;174724,57;0;0;0;0;0;0;2793097,92;0;0;0;602,25;478530,81;544960,62;0;8093,96;11424714,71;19658,73;52576,21;0;0;0;241397,49;0;0;63415,81;593459,05;1312741,96;0;323082,26;0;0;0;929169,5;1914379,47;0;462018;0;0;0;0;902068,81;6369222,31;26488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0500000026077032;4,65661287307739E-010;4,65661287307739E-010;0
1718;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;397425,88;657038,33;0;0;8377186,38;9034224,71;0;0;0;0;1607170,15;0;0;0;0;7002093,58;8609263,73;800;0;424960,98;44779,35;0;0;0;0;0;0;73576,57;0;0;0;138852,81;47183,07;0;0;0;5692292,61;0;0;2684893,77;0;0;0;0;0;0;752263,57;687500,04;0;137639,17;25120,52;0;4646,85;4941077,19;1947916,46;0;113099,93;0;0;0;0;39004,59;385156,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,16415321826935E-010;-9,31322574615479E-010;-2,3283064365387E-010;0;0
1719;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;51476,35;236587,5;0;0;443,71;237031,21;0;0;0;1268,12;208008,47;0;0;0;0;7612,12;215620,59;800;0;21410,62;2554,75;0;0;0;0;0;0;185111,15;0;0;0;0;0;0;0;0;0;443,71;0;0;0;0;0;0;0;0;62731,6;0;0;20519,81;0;123488,94;0;0;0;0;7612,12;0;0;0;0;400;20210,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1720;No;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;3116,07;3117,05;0;0;991662;994779,05;0;0;0;1,3;155227,73;0;0;0;0;0;155227,73;6000;0;839551,32;0;0;0;0;0;0;0;0;0;0;0;,98;0;0;0;0;0;0;0;0;0;991662;0;0;0;0;155226,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361341,49;73209,05;399000,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,91038304567337E-011;0;-1,16415321826935E-010
1721;No;J;INFORMACIÓN Y COMUNICACIÓN.;5036,28;34565,33;29279,99;0;0;34565,33;0;0;0;0;18923,23;0;0;0;0;2084,54;21007,77;800;0;13557,56;1686,93;0;0;0;0;0;0;0;0;0;0;249,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18529,23;0;0;394;2084,54;0;0;0;0;0;0;0;0;12757,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,63797880709171E-012;0;0
1722;No;H;TRANSPORTE Y ALMACENAMIENTO.;14148,49;92423,89;0;0;48868,04;141291,93;0;0;0;0;93037,28;0;0;0;0;70740,98;163778,26;1000;0;-22486,33;983,97;0;0;0;0;0;0;72700,95;0;0;0;,19;0;0;0;5574,26;48238,17;0;0;0;0;0;0;0;0;629,87;86255,5;0;0;6413,59;0;0;368,19;68100;0;0;2011,11;0;629,87;0;0;0;-23486,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,27595761418343E-012;0;0;0
1723;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;512,41;18717,02;0;0;13652,56;32369,58;0;0;0;0;34307,6;0;0;0;0;489;34796,6;10000;80500;-2427,02;0;0;0;0;0;0;0;17194,86;0;0;0;1009,75;0;0;0;0;13652,56;0;0;0;0;0;0;0;0;0;33113,03;0;0;1194,57;0;0;0;0;0;0;489;0;0;0;0;0;-92927,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,63797880709171E-012;-1,81898940354586E-012;0;0;-1,04591890703887E-011
1724;No;H;TRANSPORTE Y ALMACENAMIENTO.;6571,79;21967,51;0;0;0;21967,51;0;0;0;1170,18;1314,5;0;0;0;0;16810,1;18124,6;400;0;3842,91;0;0;0;0;0;0;0;13028,35;0;0;0;2367,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144,32;0;0;0;0;0;0;16810,1;0;0;0;0;0;0;0;0;3442,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,63797880709171E-012;0;0;0;0
1725;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;122539,06;166824,37;0;0;111590;278414,37;0;0;0;2244,17;247514,3;0;0;0;0;14505,05;262019,35;400;0;16395,02;3305,12;0;0;0;0;0;0;20133,99;0;0;0;20022,37;0;0;0;4128,95;107963,74;0;0;0;0;0;0;0;0;3626,26;211693,66;0;0;20358,07;0;619,38;12599,02;0;0;0;14505,05;0;0;0;0;0;15995,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,45519152283669E-011;0;-1,81898940354586E-012;0
1726;No;C;INDUSTRIAS MANUFACTURERAS.;500;150772,82;0;0;0;150772,82;0;0;0;2322,19;142745,38;0;0;0;0;0;142745,38;800;0;8027,44;1937,31;0;0;0;0;0;0;79434,81;0;0;0;14922,91;55915,1;0;0;0;0;0;0;0;0;0;0;0;0;0;118355,04;3022,75;0;8283,91;0;0;10761,49;0;0;0;0;0;0;0;0;0;7227,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1727;No;C;INDUSTRIAS MANUFACTURERAS.;62941,44;1141128,57;88717,95;0;117411,08;1258539,65;0;0;0;0;791571,87;0;0;0;0;79175,87;870747,74;2000;0;387791,91;11160,02;0;0;0;0;0;0;453865,48;0;0;0;134130,89;401472,81;0;0;0;117411,08;0;0;0;0;0;0;0;0;0;376091,52;39309,33;0;40382,93;7403,72;306355,02;22029,35;79175,87;0;0;0;0;0;0;0;1000;384791,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,45519152283669E-011;1,16415321826935E-010;0;-5,82076609134674E-011
1728;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;58131,22;320928,8;0;0;176541,31;497470,11;0;0;0;32360,74;108406,68;0;0;0;0;9730,83;118137,51;30000;0;379332,6;34180,11;0;0;0;0;0;0;246937,84;0;0;0;15859,74;0;0;0;0;78141,31;0;0;0;0;98400;0;0;0;0;40873,21;0;0;35172,73;0;0;0;0;0;0;9730,83;0;0;0;0;300465,07;48867,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,82076609134674E-011;0;0;0;0
1729;No;F;CONSTRUCCIÓN.;469882,56;1563747,43;0;0;533318,37;2097065,8;174822,73;0;0;35996,27;697368,74;0;0;0;0;973209,61;1670578,35;100000;233040;426487,45;7615,17;0;0;0;0;0;0;874202,84;0;0;0;48398,42;144397,97;0;0;26865,64;299418,47;0;190250;0;0;0;0;0;0;43649,9;290533,64;135072,17;0;29234,53;21093,12;10616,28;0;340000;580461,93;0;52747,68;0;0;0;0;11361,01;82086,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,3283064365387E-010;0;0;-1,16415321826935E-010;0
1730;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;16266,46;1537679,56;0;0;1005755,45;2543435,01;0;0;0;42076,86;1085669,75;0;0;0;0;504866,09;1590535,84;607269;0;952899,17;25434,5;0;0;0;0;0;0;811811;0;0;0;36169,63;668493,87;0;0;4938,6;979544,45;0;0;0;0;0;0;0;0;26211;866504,53;60744,01;0;103889,38;0;0;12454,97;0;54395,92;0;444535,16;0;0;5935,01;0;208009,89;178725,77;-41105,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,82076609134674E-011;0
1731;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;70019,79;978507,03;611288;1730;105983,61;1084490,64;0;0;0;71390,2;194888,28;0;0;0;0;305767,97;500656,25;205000;0;583834,39;42807,35;0;0;0;0;0;0;130297,62;0;0;0;2091,48;153351,29;0;0;11458,85;85068,92;0;0;0;0;0;18852,13;0;0;332,56;64807,03;0;0;49799,75;0;8891,3;0;297099,57;0;0;8668,4;0;0;0;-61;123180,27;255382,56;332,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,45519152283669E-011;0;-5,82076609134674E-011;0
1732;No;C;INDUSTRIAS MANUFACTURERAS.;110103,9;1778116,01;0;27279,28;2284781,99;4062898;0;0;0;67383,64;1078194,81;0;0;0;18058,57;330535,76;1408730,57;1896000;0;2654167,43;51357,17;0;0;0;0;0;0;1560156,94;0;0;0;2610,74;76488,58;0;0;28755,85;1429608,52;101813,81;667000;0;0;0;44964,91;0;0;14115,47;620100,55;149079,38;0;83540,61;134677,09;0;23413,54;60000;97015,92;0;146663,41;8797,86;0;0;0;104409,95;647273,07;6484,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3283064365387E-010;0;0;0;4,65661287307739E-010
1733;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;52360,21;328746,15;15451,14;0;763587,65;1092333,8;0;0;0;43961,89;618779,85;0;0;0;0;312004,72;930784,57;12900;0;161549,23;33372,24;0;0;0;0;0;0;68259,84;0;0;0;28258,4;64093,72;0;67162,71;33160,13;761286,7;0;0;0;0;0;0;0;0;2300,95;349636,96;66666,64;0;61514,36;0;97000;0;297985,73;0;0;14018,99;0;0;0;0;2580;146069,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,16415321826935E-010;0;0;0
1734;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;19128,96;128974,34;0;0;213998,4;342972,74;0;0;0;0;135314,13;0;0;0;0;279992,87;415307;2000;0;-72334,26;0;0;0;0;0;0;0;39073,61;0;0;0;25523,77;45248;0;0;0;213998,4;0;0;0;0;0;0;0;0;0;133194,22;0;0;2119,91;0;0;0;238250,25;41742,62;0;0;0;0;0;0;0;-74334,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1735;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;139691,68;2536234,99;0;0;2736085,18;5272320,17;0;0;0;9135,96;3211216,36;0;0;0;0;1180685,5;4391901,86;300000;0;880418,31;6448,91;0;0;0;0;0;0;437150,86;0;0;0;539644,7;1419747,75;0;0;0;2698960,51;37124,67;0;0;0;0;0;0;0;0;2698474,63;143344,35;0;36652,66;306986,26;16622,5;0;738478,27;370000;0;72207,23;0;0;0;0;337169,66;243248,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,65661287307739E-010;0;0;1,16415321826935E-010
1736;No;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;226604,53;3212488,28;8539,62;0;14754709,9;17967198,2;0;0;0;242436,68;1284864,78;0;0;0;0;4308430,63;5593295,41;13019200;0;12373902,8;35410,5;0;0;0;0;0;0;437220,62;0;0;0;1309217,22;1156487,36;0;0;74418,93;13049155,1;0;0;0;0;129841,12;1443042,28;0;0;132671,45;823913,99;30654,89;0;187859,22;0;0;0;2156909,92;0;0;1847520,71;0;304000;0;0;113502,87;-3583590,44;2824790,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0500000007450581;0;0;,0300000011920929
1737;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;3053,64;25607,03;0;0;59017,49;84624,52;0;0;0;0;76690,97;0;0;0;0;15,33;76706,3;800;0;7918,22;97,28;0;0;0;0;0;0;5541,8;0;0;0;13584,38;36,23;0;0;3390,98;59017,49;0;0;0;0;0;0;0;0;0;73072,74;0;0;3618,23;0;0;0;0;0;0;15,33;0;0;0;0;883,11;6235,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,27595761418343E-012;1,45519152283669E-011;0;1,81898940354586E-012
1738;No;C;INDUSTRIAS MANUFACTURERAS.;341060,13;1949677,34;0;0;1100127,78;3049805,12;0;0;0;144697,05;1285371,44;0;0;0;0;461714,53;1747085,97;86000;0;1302719,15;91725,46;0;0;0;0;0;0;495726,96;0;0;0;124087,18;970974,01;0;0;17829,06;1040885,79;33558,29;0;0;0;291,2;0;0;0;25392,5;663708,81;76498,87;0;147810;2000,73;250655,98;0;0;166901,53;0;294813;0;0;0;0;125285,71;1054576,44;36857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3283064365387E-010;0;0;0;0
1739;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;29,96;12987,73;0;0;80633,71;93621,44;0;0;0;0;81163,3;0;0;0;0;0;81163,3;800;0;12458,14;0;0;0;0;0;0;0;2891,2;0;0;0;10066,57;0;0;0;0;80633,71;0;0;0;0;0;0;0;0;0;75512,19;0;0;4983,91;0;0;667,2;0;0;0;0;0;0;0;0;34670,74;-23012,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,45519152283669E-011;0;0;0
1740;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;19792814,4;266062997;0;1299545,07;100344743;366407740;0;23029933,2;5056478,56;95338,91;209538637;0;15964285,7;8431415,31;0;88128943,3;297667580;25000000;0;68740160,2;4475486,81;0;0;0;0;0;0;121093418,1;0;0;0;659505,5;123790204,66;191000;0;536054,68;86911137,2;5889705,79;4563145,9;0;0;0;1520455,87;0;0;160753;157010231,51;15890023,2;0;7701316,25;755314,5;0;0;0;47680103,6;0;16053138,66;0;0;0;0;4307954,41;35980187,5;3452018,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,340000003576279;,170000001788139;,869999974966049;,0299999862909317;,0700000077486038
1741;No;C;INDUSTRIAS MANUFACTURERAS.;5439123,22;39170260,8;0;92733,24;67383550,6;106553811;0;1718670,27;0;0;40707598,7;0;4464981,82;1954684,68;1793986,56;52671483,6;93379082,2;7200000;0;13174729,1;0;0;0;0;0;0;0;8875917,54;0;0;0;2961157,99;16025038,45;0;3830115,39;2038908,16;65398737,62;282790,09;1200000;0;0;0;0;0;0;409289,7;18255215,2;19378695,7;0;1355017,58;0;0;0;778830,83;42771275,68;0;907724;0;0;0;0;1788884,5;-5453918,7;9639763,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0499999970197678;-,050000011920929;-,0499999970197678;,0300000011920929;-,0200000014156103
